sample_idx,chamfer_distance
1658,0.01208754
1659,0.01020255
1660,0.01401127
1661,0.01320044
1662,0.00935434
1663,0.01072276
1664,0.01095421
1665,0.01551926
1666,0.01233229
1667,0.01142845
1668,0.01090112
1669,0.02017331
1670,0.00922541
1671,0.00962627
1672,0.01136678
1673,0.00967845
1674,0.00915008
1675,0.00964925
1676,0.01103139
1677,0.01042298
1678,0.01645499
1679,0.01150999
1680,0.00986188
1681,0.00945333
1682,0.00987797
1683,0.00979532
1684,0.01074325
1685,0.01211406
1686,0.01011309
1687,0.01600039
1688,0.00927840
1689,0.01025056
1690,0.01117715
1691,0.01357915
1692,0.00993774
1693,0.00938294
1694,0.01047809
1695,0.00987345
1696,0.00970835
1697,0.01020760
1698,0.00957151
1699,0.00968194
1700,0.01555220
1701,0.01544202
1702,0.01617134
1703,0.02703309
1704,0.01584142
1705,0.02318358
1706,0.02280558
1707,0.01644276
1708,0.01613443
1709,0.02095328
1710,0.01746620
1711,0.01569056
1712,0.01730506
1713,0.03139539
1714,0.02849795
1715,0.01799320
1716,0.01857621
1717,0.02654517
1718,0.02747235
1719,0.03211918
1720,0.01962315
1721,0.01876011
1722,0.02978148
1723,0.01982933
1724,0.01747919
1725,0.01695182
1726,0.01970594
1727,0.03302320
1728,0.01492622
1729,0.02697713
1730,0.01690877
1731,0.01806127
1732,0.02993419
1733,0.02364139
1734,0.02166182
1735,0.01626600
1736,0.01569810
1737,0.01626356
1738,0.01698124
1739,0.01708503
1740,0.01756407
1741,0.03167947
1742,0.01585736
1743,0.01808361
1744,0.02313189
1745,0.01461310
1746,0.01785101
1747,0.02871666
1748,0.02171339
1749,0.01663898
1750,0.01531956
1751,0.01643525
1752,0.01739746
1753,0.01962643
1754,0.02714170
1755,0.01813762
1756,0.02545960
1757,0.01683210
1758,0.02606733
1759,0.01818350
1760,0.01777990
1761,0.01517810
1762,0.01725048
1763,0.01653766
1764,0.02273388
1765,0.01616697
1766,0.01925713
1767,0.01694305
1768,0.01577133
1769,0.02362418
1770,0.01627749
1771,0.01842543
1772,0.01655961
1773,0.02176666
1774,0.01559123
1775,0.02501566
1776,0.02140280
1777,0.01442591
1778,0.02947490
1779,0.02070701
1780,0.01690771
1781,0.01443750
1782,0.01630259
1783,0.01522310
1784,0.02121652
1785,0.02085290
1786,0.01963351
1787,0.02679958
1788,0.01540269
1789,0.02062716
1790,0.03035202
1791,0.02525635
1792,0.01627221
1793,0.02263945
1794,0.03218962
1795,0.01777356
1796,0.02708517
1797,0.03016978
1798,0.03054924
1799,0.01889005
1800,0.01227148
1801,0.01654238
1802,0.01209516
1803,0.01188125
1804,0.02280610
1805,0.01192793
1806,0.01543965
1807,0.01237853
1808,0.01216393
1809,0.01285912
1810,0.03037422
1811,0.01182742
1812,0.01185187
1813,0.01335726
1814,0.01172327
1815,0.01214901
1816,0.01201534
1817,0.01250602
1818,0.01214879
1819,0.01407425
1820,0.02717301
1821,0.02019254
1822,0.01649413
1823,0.01407678
1824,0.01196293
1825,0.01318898
1826,0.01293064
1827,0.01332668
1828,0.01544407
1829,0.01228739
1830,0.02100744
1831,0.01151221
1832,0.01221645
1833,0.01232115
1834,0.01442999
1835,0.01373494
1836,0.02235518
1837,0.01196715
1838,0.02593622
1839,0.01247518
1840,0.01317252
1841,0.01276152
1842,0.01228323
1843,0.01155708
1844,0.01465726
1845,0.01151886
1846,0.01319797
1847,0.01280704
1848,0.01457639
1849,0.01158413
1850,0.02324137
1851,0.01287132
1852,0.01297148
1853,0.01215349
1854,0.01222153
1855,0.01321153
1856,0.01335726
1857,0.01135587
1858,0.02478270
1859,0.01621926
1860,0.01741561
1861,0.01395099
1862,0.01204805
1863,0.01780735
1864,0.01225651
1865,0.01174381
1866,0.01257364
1867,0.01382697
1868,0.01340720
1869,0.01255789
1870,0.02362021
1871,0.01566798
1872,0.01220899
1873,0.01761596
1874,0.01665099
1875,0.01828068
1876,0.01250316
1877,0.01293495
1878,0.01290988
1879,0.01649104
1880,0.01216131
1881,0.01458269
1882,0.01267132
1883,0.01285412
1884,0.01293789
1885,0.01270135
1886,0.01287172
1887,0.01338886
1888,0.01252050
1889,0.02165435
1890,0.01268851
1891,0.01759847
1892,0.01186244
1893,0.01286352
1894,0.01217971
1895,0.01657600
1896,0.01256949
1897,0.01280504
1898,0.01174381
1899,0.01402470
1900,0.01148858
1901,0.01258178
1902,0.01119269
1903,0.01131843
1904,0.01325729
1905,0.01082452
1906,0.01165128
1907,0.01063829
1908,0.01431548
1909,0.01182076
1910,0.01244067
1911,0.01125272
1912,0.01231932
1913,0.01383202
1914,0.01183023
1915,0.01115091
1916,0.01580719
1917,0.01099802
1918,0.01221144
1919,0.01151015
1920,0.01233909
1921,0.01154879
1922,0.01096963
1923,0.01242179
1924,0.01354179
1925,0.01202238
1926,0.01438579
1927,0.01201509
1928,0.01218918
1929,0.01122721
1930,0.01319407
1931,0.01273346
1932,0.01207025
1933,0.01108093
1934,0.01117214
1935,0.01149267
1936,0.01319954
1937,0.01131843
1938,0.01635486
1939,0.01113129
1940,0.01496754
1941,0.01123361
1942,0.01109273
1943,0.01128563
1944,0.01138861
1945,0.01186039
1946,0.01199493
1947,0.01183191
1948,0.01183640
1949,0.01215239
1950,0.01459892
1951,0.01180639
1952,0.01072070
1953,0.01100448
1954,0.01116603
1955,0.01186158
1956,0.01091905
1957,0.01562292
1958,0.01216885
1959,0.01476228
1960,0.01202890
1961,0.01122565
1962,0.01069302
1963,0.01143171
1964,0.01438579
1965,0.01327583
1966,0.01091905
1967,0.01160071
1968,0.01113849
1969,0.01332405
1970,0.01203002
1971,0.01089204
1972,0.01182861
1973,0.01129991
1974,0.01158196
1975,0.01427072
1976,0.01170270
1977,0.01100526
1978,0.01165249
1979,0.01534373
1980,0.01112388
1981,0.01092233
1982,0.01326939
1983,0.01152641
1984,0.01066892
1985,0.01082547
1986,0.01097219
1987,0.01104171
1988,0.01413438
1989,0.01149920
1990,0.01152641
1991,0.01627529
1992,0.01326360
1993,0.01245226
1994,0.01356515
1995,0.01501561
1996,0.01152860
1997,0.01158249
1998,0.01116201
1999,0.01085315
